User_ID,Transaction_Amount,Account_Balance,IP_Address_Flag,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Age,Transaction_Distance,Transaction_Type,Device_Type,Merchant_Category,Card_Type,Authentication_Method,Timestamp,Is_Weekend,Bank_Name,Fraud_Label,Age,Gender,City,Profession,Monthly_Income_PKR,Account_Type,Account_Age_Years
USER_9632,7739.2,3505947.2,0,6,35669.2,4,16,4150.25,E_Commerce,Mobile,Restaurants,Discover,OTP,2023-08-05 21:04:00,0,Allied Bank,1,67,Male,Rawalpindi,Driver,47000,Savings,0.7
USER_6371,18090.8,26401158.0,0,11,93072.0,3,139,366.13,Bank_Transfer,Mobile,Clothing,Amex,OTP,2023-06-22 22:04:00,0,MCB,0,23,Male,Karachi,Engineer,122000,Savings,10.8
USER_1509,29915.2,15516835.6,0,13,77828.8,0,65,17.13,POS,Desktop,Groceries,Discover,Biometric,2023-01-09 03:23:00,0,Allied Bank,0,53,Female,Faisalabad,Business Owner,630000,Savings,11.9
USER_8062,22456.0,23135434.0,0,5,42554.4,0,159,178.6,E_Commerce,Tablet,Travel,Mastercard,PIN,2023-12-17 11:54:00,1,Allied Bank,0,55,Male,Quetta,Salaried Employee,143000,Current,13.3
USER_7132,3334.8,21125370.0,0,7,24248.0,1,69,961.72,ATM,Mobile,Travel,Visa,OTP,2023-07-12 19:59:00,0,UBL,0,28,Female,Islamabad,Shopkeeper,189000,Savings,10.7
USER_3555,56770.0,16290500.8,1,8,21719.6,0,6,1798.14,ATM,Tablet,Travel,Discover,PIN,2023-09-18 06:38:00,1,Allied Bank,0,20,Male,Islamabad,Teacher,84000,Salary,3.8
USER_5365,12614.0,1999970.0,1,6,49579.6,0,32,4623.41,ATM,Mobile,Groceries,Mastercard,OTP,2023-11-20 22:19:00,1,MCB,1,48,Male,Faisalabad,Teacher,73000,Salary,4.9
USER_8432,19062.4,3310647.2,0,14,34991.6,2,116,4500.89,ATM,Mobile,Electronics,Visa,PIN,2023-03-09 07:45:00,1,Allied Bank,0,22,Male,Sialkot,Business Owner,938000,Savings,9.2
USER_9628,10746.4,9453959.2,0,3,31161.2,4,109,249.27,E_Commerce,Tablet,Restaurants,Discover,Password,2023-07-20 05:24:00,0,UBL,1,46,Male,Hyderabad,Retired,47000,Salary,6.0
USER_3454,12639.2,25263341.6,0,6,4407.2,1,62,150.73,Bank_Transfer,Desktop,Groceries,Visa,Password,2023-04-27 02:53:00,0,UBL,0,20,Male,Karachi,Business Owner,363000,Current,6.2
USER_2488,11390.4,20583738.0,0,3,7613.2,1,40,768.22,ATM,Desktop,Clothing,Discover,Biometric,2023-10-03 11:13:00,0,MCB,1,49,Male,Peshawar,Engineer,164000,Current,2.8
USER_4414,8100.4,6007976.8,0,4,99898.4,0,124,293.67,ATM,Desktop,Travel,Amex,Password,2023-02-25 22:53:00,0,MCB,1,27,Male,Sialkot,Doctor,488000,Savings,9.9
USER_2520,59178.0,23257214.4,0,3,58724.4,4,234,4917.78,POS,Mobile,Travel,Mastercard,OTP,2023-10-30 07:16:00,1,Meezan,1,18,Female,Rawalpindi,Business Owner,447000,Current,13.3
USER_3767,62062.0,1151791.2,0,1,106573.6,0,153,4158.29,ATM,Tablet,Groceries,Mastercard,Biometric,2023-06-30 03:26:00,0,Allied Bank,1,65,Female,Rawalpindi,Shopkeeper,94000,Salary,2.5
USER_6354,56879.2,15432018.0,0,14,8232.0,4,121,3874.84,Bank_Transfer,Desktop,Electronics,Amex,OTP,2023-08-03 20:06:00,0,HBL,1,40,Female,Hyderabad,Student,29000,Savings,2.5
USER_7966,21716.8,9825592.0,0,3,35462.0,2,84,1895.75,ATM,Desktop,Electronics,Discover,PIN,2023-09-22 19:14:00,1,Allied Bank,0,69,Female,Lahore,Housewife,15000,Savings,10.0
USER_7795,12227.6,243989.2,0,8,78806.0,0,64,321.41,ATM,Tablet,Groceries,Amex,Password,2023-02-01 11:09:00,0,MCB,0,37,Male,Islamabad,Driver,45000,Current,9.0
USER_2517,9934.4,27001296.0,0,10,76983.2,4,223,1801.72,ATM,Mobile,Travel,Amex,OTP,2023-08-27 03:48:00,0,MCB,0,52,Male,Peshawar,Business Owner,759000,Savings,10.2
USER_1325,19437.6,15611820.0,0,2,18911.2,3,38,1047.08,ATM,Mobile,Clothing,Amex,PIN,2023-03-27 19:01:00,0,MCB,0,21,Male,Karachi,Doctor,430000,Savings,8.3
USER_9174,29646.4,3531172.4,0,12,43601.6,1,207,242.67,Bank_Transfer,Tablet,Electronics,Discover,Password,2023-08-02 14:07:00,0,MCB,0,64,Male,Faisalabad,Shopkeeper,90000,Current,10.6
USER_2725,27224.4,14021621.6,0,4,57820.0,3,103,1523.59,E_Commerce,Tablet,Clothing,Visa,PIN,2023-11-10 02:24:00,0,MCB,0,63,Male,Karachi,Doctor,561000,Current,9.4
USER_1564,86648.8,491215.2,0,2,126722.4,1,139,2165.65,POS,Desktop,Electronics,Visa,Biometric,2023-12-10 11:13:00,0,UBL,0,57,Female,Lahore,Engineer,210000,Savings,2.2
USER_8972,24351.6,1097373.2,0,10,66290.0,4,8,2567.75,E_Commerce,Desktop,Restaurants,Mastercard,OTP,2023-01-29 18:06:00,0,Meezan,1,37,Female,Islamabad,Business Owner,692000,Savings,6.4
USER_4815,31010.0,18781176.4,0,4,135777.6,3,89,2290.86,POS,Mobile,Clothing,Amex,Password,2023-12-14 13:41:00,0,MCB,0,62,Male,Rawalpindi,Retired,40000,Savings,2.6
USER_5102,58570.4,4461013.2,0,14,2878.4,0,105,1895.21,E_Commerce,Mobile,Groceries,Mastercard,Biometric,2023-03-04 07:11:00,0,HBL,1,46,Female,Sialkot,Engineer,142000,Salary,9.9
USER_2386,51660.0,9699891.6,0,13,2800.0,4,91,2730.28,Bank_Transfer,Mobile,Travel,Mastercard,OTP,2023-12-02 03:05:00,0,HBL,1,45,Male,Peshawar,Shopkeeper,215000,Salary,15.0
USER_7058,4771.2,11742315.2,0,6,112968.8,3,34,4423.09,E_Commerce,Tablet,Electronics,Discover,OTP,2023-06-28 13:48:00,0,HBL,0,22,Female,Rawalpindi,Freelancer,238000,Savings,5.4
USER_2767,3396.4,24333741.6,0,4,97258.0,1,73,4849.83,Bank_Transfer,Desktop,Clothing,Discover,Biometric,2023-05-16 12:47:00,0,HBL,0,58,Male,Rawalpindi,Teacher,79000,Current,9.0
USER_9455,72931.6,26188878.8,0,8,80413.2,1,63,4578.71,E_Commerce,Tablet,Electronics,Mastercard,OTP,2023-07-06 23:07:00,1,UBL,1,21,Male,Hyderabad,Teacher,115000,Salary,10.9
USER_7308,19068.0,16278525.2,0,3,123748.8,3,20,3548.05,POS,Desktop,Clothing,Amex,OTP,2023-12-07 16:14:00,1,HBL,0,50,Male,Faisalabad,Driver,40000,Savings,14.2
USER_4376,47605.6,25730717.6,0,2,90014.4,3,98,3879.07,POS,Tablet,Restaurants,Mastercard,Biometric,2023-08-17 00:01:00,0,MCB,0,55,Male,Peshawar,Business Owner,231000,Current,10.2
USER_5471,51144.8,15388780.4,0,5,98375.2,0,126,3278.32,Bank_Transfer,Mobile,Electronics,Visa,PIN,2023-10-30 20:56:00,0,Allied Bank,0,39,Female,Hyderabad,Housewife,15000,Current,3.8
USER_4963,26028.8,13784377.6,0,4,138541.2,4,116,2829.23,E_Commerce,Tablet,Electronics,Discover,PIN,2023-12-30 08:56:00,0,HBL,1,20,Female,Islamabad,Shopkeeper,129000,Salary,12.8
USER_7763,40423.6,10002720.0,0,8,43531.6,1,200,2908.48,POS,Desktop,Groceries,Mastercard,Password,2023-03-27 06:31:00,0,UBL,0,18,Female,Islamabad,Doctor,562000,Salary,4.1
USER_2714,991.2,8434342.0,0,7,44444.4,2,4,4814.01,ATM,Mobile,Restaurants,Amex,OTP,2023-11-17 08:43:00,0,UBL,0,56,Male,Quetta,Business Owner,988000,Savings,0.6
USER_6956,3712.8,17216522.4,0,9,114550.8,4,15,1674.17,E_Commerce,Mobile,Groceries,Amex,PIN,2023-09-20 04:36:00,0,HBL,1,58,Female,Quetta,Business Owner,520000,Salary,8.4
USER_5261,5037.2,27033896.4,0,11,118986.0,0,139,2490.71,Bank_Transfer,Mobile,Clothing,Amex,PIN,2023-04-26 00:56:00,0,Allied Bank,0,63,Male,Karachi,Shopkeeper,140000,Current,11.7
USER_3529,43027.6,13856379.6,0,13,19728.8,3,150,4957.63,POS,Mobile,Clothing,Visa,OTP,2023-03-05 21:45:00,0,HBL,0,54,Male,Karachi,Driver,34000,Savings,4.6
USER_9418,19798.8,9199694.0,0,11,88359.6,3,2,212.36,POS,Tablet,Electronics,Amex,OTP,2023-09-19 11:00:00,0,UBL,0,63,Female,Islamabad,Retired,71000,Current,10.6
USER_4574,943.6,10330084.8,0,1,129600.8,4,116,558.31,POS,Desktop,Restaurants,Mastercard,PIN,2023-03-01 02:17:00,0,Meezan,1,36,Male,Islamabad,Government Employee,86000,Salary,6.4
USER_6999,44150.4,2851133.6,0,9,29696.8,2,229,2230.31,E_Commerce,Tablet,Electronics,Amex,Biometric,2023-02-03 17:14:00,1,MCB,1,25,Female,Lahore,Freelancer,314000,Savings,11.3
USER_1687,22976.8,2226078.4,0,1,54180.0,0,52,302.33,POS,Mobile,Groceries,Amex,PIN,2023-09-09 10:55:00,0,UBL,1,41,Female,Peshawar,Freelancer,214000,Current,3.2
USER_8884,1489.6,8343622.0,0,6,91288.4,4,10,745.05,ATM,Tablet,Clothing,Discover,Biometric,2023-11-04 06:46:00,1,HBL,1,45,Male,Islamabad,Driver,38000,Current,6.9
USER_9392,33586.0,3879582.0,0,12,36150.8,0,91,2044.59,POS,Mobile,Electronics,Mastercard,OTP,2023-09-16 23:50:00,1,MCB,0,63,Female,Lahore,Teacher,87000,Current,5.8
USER_8589,32838.4,1054824.4,0,6,2886.8,2,221,1890.99,E_Commerce,Desktop,Electronics,Amex,Biometric,2023-10-15 02:05:00,0,HBL,0,40,Male,Islamabad,Student,30000,Current,5.8
USER_8572,50884.4,13241863.6,0,12,17827.6,3,57,3586.61,E_Commerce,Tablet,Travel,Amex,Biometric,2023-10-13 18:03:00,1,HBL,0,23,Female,Sialkot,Doctor,325000,Savings,6.6
USER_7567,17494.4,12165725.6,0,5,91019.6,4,157,3964.15,Bank_Transfer,Mobile,Travel,Mastercard,OTP,2023-03-01 08:18:00,0,Meezan,1,48,Female,Sialkot,Housewife,10000,Current,12.5
USER_4321,11365.2,17386952.8,0,3,34356.0,3,9,2330.48,E_Commerce,Tablet,Restaurants,Amex,OTP,2023-06-24 08:54:00,0,MCB,0,66,Female,Multan,Freelancer,385000,Salary,2.4
USER_9845,31469.2,19854486.4,0,2,115794.0,0,82,3485.53,Bank_Transfer,Tablet,Groceries,Mastercard,Password,2023-12-26 16:57:00,1,MCB,0,69,Male,Multan,Teacher,105000,Savings,7.0
USER_6854,7882.0,8684536.0,0,12,71363.6,0,23,801.05,ATM,Mobile,Restaurants,Discover,OTP,2023-04-09 21:33:00,0,Meezan,0,46,Male,Rawalpindi,Doctor,398000,Salary,1.3
USER_6108,32964.4,20965716.8,1,14,138734.4,0,219,866.46,POS,Tablet,Restaurants,Visa,OTP,2023-10-16 17:27:00,0,UBL,0,59,Male,Quetta,Business Owner,795000,Savings,8.2
USER_6641,4300.8,10592906.8,0,14,51987.6,1,87,4298.23,Bank_Transfer,Desktop,Groceries,Amex,Password,2023-11-11 02:15:00,0,HBL,0,70,Female,Hyderabad,Shopkeeper,235000,Salary,1.2
USER_3834,32804.8,7587622.0,0,14,139381.2,3,167,116.07,ATM,Mobile,Travel,Amex,OTP,2023-12-07 23:53:00,0,Allied Bank,1,21,Female,Islamabad,Government Employee,172000,Savings,2.4
USER_4864,56518.0,1163176.0,0,6,64257.2,2,144,3906.3,POS,Mobile,Electronics,Mastercard,OTP,2023-10-13 13:49:00,0,HBL,0,47,Female,Multan,Business Owner,195000,Savings,10.4
USER_6688,41890.8,19410641.6,0,6,99850.8,3,71,3940.39,POS,Desktop,Electronics,Amex,Biometric,2023-12-28 22:45:00,1,HBL,0,60,Female,Karachi,Retired,94000,Salary,9.5
USER_9070,63361.2,21181745.2,0,5,26353.6,0,130,3043.38,POS,Desktop,Electronics,Discover,Password,2023-07-24 13:06:00,0,UBL,1,32,Male,Faisalabad,Engineer,176000,Salary,14.0
USER_2793,13115.2,8685342.4,0,14,105747.6,2,7,2066.62,Bank_Transfer,Tablet,Travel,Visa,Biometric,2023-07-25 04:51:00,1,HBL,1,23,Male,Lahore,Salaried Employee,81000,Savings,5.1
USER_4863,23111.2,10874267.6,0,12,23525.6,4,135,150.75,Bank_Transfer,Tablet,Groceries,Visa,Password,2023-09-25 12:04:00,0,Meezan,1,67,Male,Faisalabad,Salaried Employee,121000,Current,10.1
USER_7142,4754.4,19329914.8,0,3,66032.4,1,94,2912.49,E_Commerce,Tablet,Travel,Amex,Password,2023-10-26 13:57:00,0,Meezan,0,64,Male,Islamabad,Doctor,446000,Savings,7.0
USER_2597,10850.0,4868628.8,0,6,127988.0,3,216,1575.68,E_Commerce,Desktop,Electronics,Discover,Biometric,2023-09-27 07:23:00,0,MCB,0,25,Female,Peshawar,Freelancer,252000,Current,2.1
USER_6079,85439.2,21444945.2,0,8,36139.6,1,85,4906.18,E_Commerce,Desktop,Travel,Mastercard,Biometric,2023-02-21 03:38:00,0,Allied Bank,0,53,Female,Sialkot,Retired,45000,Salary,12.8
USER_4370,19258.4,17588415.6,0,5,130900.0,3,70,1119.49,E_Commerce,Desktop,Groceries,Discover,PIN,2023-08-04 08:35:00,1,HBL,0,70,Female,Sialkot,Teacher,89000,Salary,11.5
USER_2030,13792.8,1014812.4,0,13,17091.2,2,229,614.8,Bank_Transfer,Tablet,Travel,Discover,PIN,2023-03-08 01:15:00,0,HBL,1,33,Female,Sialkot,Housewife,15000,Current,2.2
USER_3127,1400.0,16821067.2,0,5,86212.0,4,116,2829.92,E_Commerce,Tablet,Groceries,Discover,Password,2023-05-13 08:08:00,0,UBL,1,49,Female,Sialkot,Business Owner,360000,Salary,3.2
USER_7640,224.0,4664265.2,0,3,119204.4,2,93,3948.56,POS,Desktop,Groceries,Mastercard,Biometric,2023-03-14 19:43:00,1,Meezan,0,39,Male,Islamabad,Driver,41000,Current,2.7
USER_3389,8176.0,18526522.0,0,14,64979.6,1,46,1484.21,E_Commerce,Mobile,Groceries,Visa,Password,2023-09-21 05:42:00,0,Allied Bank,0,30,Male,Rawalpindi,Salaried Employee,109000,Current,1.4
USER_8090,47843.6,8362093.6,0,11,58119.6,3,88,2099.09,ATM,Desktop,Clothing,Visa,Biometric,2023-02-09 06:38:00,0,MCB,0,56,Male,Islamabad,Salaried Employee,91000,Salary,12.9
USER_7975,12824.0,26582704.4,0,6,103210.8,3,158,3413.07,Bank_Transfer,Mobile,Travel,Amex,OTP,2023-02-21 13:45:00,1,Meezan,0,54,Male,Peshawar,Doctor,332000,Current,2.3
USER_2846,21630.0,3988675.6,1,12,53796.4,0,3,3461.71,POS,Tablet,Groceries,Mastercard,Biometric,2023-05-01 01:11:00,0,MCB,0,57,Female,Sialkot,Shopkeeper,234000,Current,9.7
USER_7869,19622.4,1341886.0,0,4,12656.0,1,127,1095.37,POS,Mobile,Restaurants,Visa,OTP,2023-08-22 09:11:00,0,UBL,0,60,Female,Faisalabad,Doctor,574000,Current,1.6
USER_5350,7663.6,20928418.0,0,3,123135.6,4,187,3265.08,POS,Mobile,Electronics,Amex,OTP,2023-05-30 00:29:00,0,UBL,1,27,Male,Quetta,Government Employee,112000,Salary,10.8
USER_8026,17360.0,10120910.8,0,5,126280.0,1,161,1002.64,POS,Mobile,Clothing,Mastercard,PIN,2023-03-16 21:27:00,0,HBL,0,28,Male,Sialkot,Business Owner,258000,Salary,3.3
USER_6545,9419.2,2708770.4,0,10,75992.0,4,55,4345.67,POS,Tablet,Travel,Amex,OTP,2023-10-29 23:31:00,0,Allied Bank,1,20,Female,Karachi,Student,30000,Savings,10.0
USER_8142,9030.0,22468476.8,0,7,44839.2,2,59,4792.4,ATM,Desktop,Restaurants,Amex,Password,2023-08-05 12:29:00,0,MCB,0,65,Male,Lahore,Freelancer,122000,Salary,12.6
USER_6141,80634.4,3706892.0,0,9,11398.8,3,19,4819.85,Bank_Transfer,Tablet,Restaurants,Mastercard,Password,2023-11-27 04:18:00,1,Meezan,0,57,Female,Lahore,Housewife,10000,Savings,5.1
USER_1151,74642.4,10271931.6,0,13,9402.4,4,195,4150.2,E_Commerce,Mobile,Electronics,Amex,PIN,2023-04-09 09:22:00,1,UBL,1,20,Female,Islamabad,Housewife,10000,Current,11.3
USER_4796,18544.4,5137400.8,0,9,137799.2,4,225,1617.83,E_Commerce,Mobile,Travel,Visa,Password,2023-05-02 01:32:00,0,HBL,1,24,Male,Rawalpindi,Government Employee,109000,Salary,3.8
USER_7551,84207.2,7397720.4,0,12,70193.2,1,62,102.83,ATM,Mobile,Electronics,Discover,Password,2023-04-22 17:49:00,0,HBL,0,69,Male,Karachi,Student,16000,Current,8.2
USER_4371,21333.2,22009526.0,0,2,33552.4,2,59,4001.3,E_Commerce,Mobile,Restaurants,Mastercard,PIN,2023-11-21 03:07:00,1,MCB,0,28,Female,Faisalabad,Business Owner,538000,Salary,3.8
USER_4018,8355.2,9149708.4,0,1,101766.0,3,117,4205.45,E_Commerce,Tablet,Travel,Visa,PIN,2023-11-23 04:58:00,1,UBL,0,40,Male,Islamabad,Business Owner,503000,Savings,8.4
USER_3990,64761.2,24253569.2,0,9,116928.0,3,18,1588.39,ATM,Desktop,Electronics,Amex,Biometric,2023-12-12 16:32:00,1,Allied Bank,1,30,Female,Peshawar,Teacher,101000,Salary,13.6
USER_4880,19163.2,22020768.0,0,3,95082.4,3,203,985.65,ATM,Desktop,Travel,Mastercard,Biometric,2023-05-27 16:33:00,1,UBL,0,64,Female,Quetta,Government Employee,86000,Current,11.8
USER_8009,3693.2,10899140.0,1,7,54947.2,0,212,2924.24,Bank_Transfer,Desktop,Clothing,Amex,PIN,2023-09-23 08:26:00,0,MCB,0,36,Female,Peshawar,Teacher,90000,Current,4.0
USER_3516,28809.2,8594787.6,0,4,9060.8,1,62,92.81,POS,Mobile,Electronics,Amex,Biometric,2023-09-17 08:35:00,0,MCB,0,19,Male,Islamabad,Student,38000,Current,12.1
USER_2015,49837.2,19588590.0,0,5,17427.2,2,208,4042.64,POS,Tablet,Travel,Discover,Password,2023-10-24 00:53:00,1,UBL,0,25,Male,Hyderabad,Retired,95000,Current,11.6
USER_3068,33689.6,24834194.0,0,11,64439.2,3,198,1168.01,Bank_Transfer,Tablet,Electronics,Discover,Password,2023-09-07 09:35:00,0,MCB,0,46,Female,Sialkot,Doctor,227000,Savings,3.6
USER_4464,7411.6,5740106.4,0,13,109513.6,2,194,712.35,Bank_Transfer,Desktop,Travel,Visa,Password,2023-09-21 06:34:00,0,UBL,0,45,Male,Peshawar,Retired,85000,Savings,11.7
USER_8639,59074.4,4021304.0,0,2,9861.6,3,173,92.88,ATM,Tablet,Clothing,Discover,PIN,2023-12-07 16:48:00,0,Meezan,0,59,Female,Multan,Government Employee,166000,Current,3.3
USER_8452,44962.4,17067430.8,0,7,88289.6,1,198,2927.89,ATM,Tablet,Restaurants,Amex,Password,2023-06-03 11:14:00,0,UBL,0,63,Female,Islamabad,Salaried Employee,89000,Savings,12.9
USER_8151,14700.0,20771578.8,0,9,41120.8,4,219,1370.95,E_Commerce,Mobile,Restaurants,Visa,Password,2023-10-13 17:19:00,0,UBL,1,47,Male,Karachi,Shopkeeper,81000,Salary,10.5
USER_2630,19202.4,15637280.4,0,12,88902.8,1,234,637.53,Bank_Transfer,Mobile,Electronics,Amex,PIN,2023-11-03 18:27:00,0,MCB,0,40,Female,Peshawar,Retired,48000,Current,11.9
USER_8210,2312.8,21966504.0,1,2,116986.8,3,164,1041.91,Bank_Transfer,Tablet,Travel,Discover,Biometric,2023-03-16 07:09:00,0,MCB,1,50,Male,Rawalpindi,Shopkeeper,227000,Salary,2.1
USER_2415,37469.6,26391360.8,0,12,83218.8,1,168,1396.62,Bank_Transfer,Tablet,Groceries,Mastercard,PIN,2023-10-07 21:29:00,1,HBL,0,31,Female,Peshawar,Teacher,120000,Salary,2.0
USER_8597,70504.0,24639893.6,0,13,15887.2,0,28,3030.98,ATM,Mobile,Restaurants,Amex,OTP,2023-10-03 12:05:00,0,HBL,0,49,Female,Rawalpindi,Government Employee,158000,Salary,7.5
USER_1797,12401.2,14575859.2,0,14,112268.8,0,170,4212.17,E_Commerce,Mobile,Clothing,Visa,Biometric,2023-03-17 08:06:00,0,Meezan,1,65,Female,Rawalpindi,Housewife,15000,Current,13.1
USER_9047,7014.0,13188271.6,0,5,29534.4,2,204,2959.47,Bank_Transfer,Tablet,Clothing,Amex,OTP,2023-10-16 02:04:00,0,HBL,1,66,Female,Quetta,Freelancer,111000,Salary,11.0
USER_5048,44620.8,12922103.6,0,4,26992.0,2,200,2620.73,POS,Tablet,Electronics,Visa,Password,2023-06-07 09:27:00,0,UBL,1,25,Female,Rawalpindi,Freelancer,384000,Current,5.7
USER_1948,43285.2,12008928.4,0,12,3486.0,2,118,4054.89,ATM,Desktop,Electronics,Mastercard,PIN,2023-12-23 01:53:00,1,MCB,0,51,Male,Faisalabad,Doctor,595000,Current,10.6
USER_3495,38217.2,8246089.6,0,2,95648.0,3,160,3418.29,POS,Tablet,Travel,Discover,PIN,2023-08-21 09:05:00,0,HBL,0,56,Male,Karachi,Doctor,259000,Savings,11.4
USER_9883,43425.2,4626862.8,0,7,61482.4,4,2,2905.38,POS,Desktop,Restaurants,Mastercard,Password,2023-08-10 12:30:00,0,HBL,1,54,Female,Peshawar,Doctor,588000,Current,10.2
USER_6177,14551.6,11557980.0,0,10,18566.8,3,89,4297.64,ATM,Tablet,Electronics,Visa,Biometric,2023-03-23 02:17:00,0,Meezan,0,70,Male,Hyderabad,Student,35000,Savings,14.7
USER_5731,14770.0,7553518.0,0,12,42406.0,0,170,3579.79,Bank_Transfer,Desktop,Clothing,Mastercard,Biometric,2023-12-10 05:42:00,0,Meezan,0,62,Female,Islamabad,Retired,78000,Savings,12.2
USER_3828,19989.2,14858902.8,0,14,84744.8,3,105,2144.29,E_Commerce,Desktop,Electronics,Visa,Password,2023-02-13 20:55:00,1,UBL,0,39,Female,Karachi,Driver,33000,Salary,2.5
USER_9978,14224.0,24497698.4,0,5,44282.0,2,112,4890.79,ATM,Desktop,Clothing,Discover,Password,2023-05-10 09:03:00,1,MCB,1,39,Female,Quetta,Housewife,15000,Salary,7.9
USER_8160,15859.2,9614460.8,0,11,33776.4,2,230,678.61,ATM,Mobile,Electronics,Mastercard,Biometric,2023-04-05 21:03:00,1,Meezan,0,44,Male,Rawalpindi,Government Employee,167000,Salary,9.1
USER_6974,6526.8,697043.2,0,14,29346.8,3,232,1519.96,ATM,Tablet,Clothing,Discover,PIN,2023-11-05 14:44:00,0,HBL,0,26,Female,Peshawar,Shopkeeper,198000,Savings,7.1
USER_8207,40726.0,10299581.6,0,13,72780.4,3,71,3207.3,ATM,Tablet,Restaurants,Visa,Password,2023-08-08 09:53:00,1,MCB,0,49,Female,Karachi,Housewife,15000,Savings,8.0
USER_6150,2702.0,25791623.2,0,1,122264.8,1,4,1907.59,Bank_Transfer,Desktop,Restaurants,Mastercard,Password,2023-05-18 14:52:00,0,MCB,0,47,Male,Karachi,Driver,38000,Current,9.6
USER_3936,75185.6,14712090.4,0,13,103913.6,0,6,4534.39,E_Commerce,Mobile,Clothing,Visa,Password,2023-01-09 05:33:00,0,HBL,0,63,Female,Lahore,Teacher,100000,Savings,6.2
USER_6427,6529.6,21072615.2,0,11,24710.0,1,45,4967.61,POS,Mobile,Travel,Discover,Biometric,2023-09-26 16:28:00,0,Meezan,0,45,Female,Lahore,Business Owner,306000,Current,11.5
USER_8881,5384.4,27833358.0,1,8,94502.8,4,88,1290.43,Bank_Transfer,Mobile,Groceries,Visa,Password,2023-11-16 18:29:00,1,HBL,1,22,Male,Islamabad,Doctor,406000,Current,11.4
USER_7445,1727.6,19726750.4,0,14,13221.6,4,7,3239.85,POS,Tablet,Groceries,Discover,OTP,2023-10-01 21:59:00,0,MCB,1,41,Female,Rawalpindi,Doctor,224000,Current,1.7
USER_1292,8223.6,1785313.6,0,5,132179.6,4,117,1522.44,E_Commerce,Tablet,Travel,Amex,Password,2023-12-24 16:44:00,0,Allied Bank,1,52,Female,Hyderabad,Engineer,158000,Current,1.1
USER_6498,5140.8,24807120.8,0,1,119562.8,4,176,2034.61,Bank_Transfer,Desktop,Groceries,Visa,Password,2023-05-26 19:14:00,1,Allied Bank,1,29,Female,Hyderabad,Engineer,290000,Salary,6.5
USER_7432,14725.2,6858922.0,0,3,27540.8,3,48,2689.52,Bank_Transfer,Tablet,Travel,Amex,Password,2023-02-28 19:25:00,0,UBL,0,57,Female,Peshawar,Engineer,198000,Current,3.5
USER_3832,105383.6,13752516.4,0,11,38172.4,0,237,3984.53,POS,Desktop,Electronics,Visa,OTP,2023-04-18 22:06:00,0,MCB,0,51,Male,Lahore,Doctor,389000,Salary,9.2
USER_6128,131440.4,14595039.2,0,13,129446.8,4,15,165.87,E_Commerce,Desktop,Clothing,Amex,OTP,2023-04-21 09:10:00,1,HBL,1,59,Female,Faisalabad,Driver,38000,Salary,4.3
USER_2438,52147.2,5130412.0,0,9,90487.6,1,32,1453.65,E_Commerce,Desktop,Travel,Visa,Biometric,2023-09-26 05:30:00,0,UBL,0,27,Female,Rawalpindi,Retired,87000,Current,2.7
USER_4598,9805.6,26086488.4,1,14,102670.4,2,30,4882.6,E_Commerce,Mobile,Clothing,Mastercard,Biometric,2023-03-03 10:04:00,0,UBL,1,61,Female,Multan,Housewife,15000,Current,8.3
USER_5930,33409.6,8830609.2,0,4,40280.8,0,34,277.94,POS,Desktop,Electronics,Amex,Password,2023-08-10 18:07:00,1,UBL,1,61,Female,Sialkot,Driver,31000,Current,4.2
USER_3748,25930.8,20431829.6,0,1,53634.0,2,203,2406.42,E_Commerce,Tablet,Clothing,Visa,PIN,2023-08-26 16:08:00,0,MCB,0,19,Male,Islamabad,Student,13000,Savings,6.8
USER_6162,2842.0,1957508.0,0,6,46746.0,4,55,822.58,POS,Mobile,Electronics,Mastercard,Biometric,2023-02-27 02:40:00,0,HBL,1,43,Female,Rawalpindi,Government Employee,115000,Savings,11.6
USER_2642,3679.2,6665772.4,0,11,42126.0,2,201,1710.18,POS,Tablet,Groceries,Amex,Biometric,2023-04-02 19:32:00,0,MCB,0,39,Male,Quetta,Shopkeeper,130000,Savings,8.8
USER_4156,14378.0,3220352.8,0,11,122326.4,3,85,938.97,E_Commerce,Desktop,Electronics,Amex,OTP,2023-11-04 09:55:00,0,UBL,0,55,Male,Karachi,Engineer,242000,Current,9.3
USER_5571,3354.4,254041.2,0,12,33269.6,4,92,3884.79,POS,Mobile,Electronics,Mastercard,Password,2023-09-02 06:16:00,0,HBL,1,51,Female,Karachi,Housewife,15000,Salary,14.0
USER_5763,3726.8,7156783.2,0,7,17435.6,1,25,4111.49,POS,Mobile,Restaurants,Visa,PIN,2023-01-27 15:03:00,0,MCB,1,21,Female,Hyderabad,Shopkeeper,86000,Savings,5.5
USER_9283,20297.2,6193079.2,0,5,28056.0,0,29,4473.62,E_Commerce,Tablet,Electronics,Discover,OTP,2023-01-13 06:38:00,0,MCB,0,70,Female,Faisalabad,Retired,91000,Current,10.0
USER_4260,42576.8,21659083.6,0,9,5882.8,0,230,2716.44,E_Commerce,Desktop,Restaurants,Visa,OTP,2023-05-02 05:12:00,0,UBL,0,27,Female,Multan,Housewife,20000,Current,10.9
