User_ID,Age,Gender,City,Profession,Monthly_Income_PKR,Account_Type,Account_Age_Years
USER_1427,23,Female,Islamabad,Housewife,20000,Current,14.5
USER_1428,68,Male,Rawalpindi,Teacher,102000,Savings,4.1
USER_1429,56,Female,Karachi,Driver,59000,Current,3.5
USER_1430,50,Male,Hyderabad,Teacher,102000,Savings,11.9
USER_1431,49,Female,Lahore,Government Employee,125000,Salary,9.1
USER_1432,18,Female,Multan,Salaried Employee,121000,Salary,6.6
USER_1433,61,Female,Peshawar,Housewife,0,Salary,1.5
USER_1434,31,Male,Karachi,Doctor,466000,Current,9.6
USER_1435,67,Female,Hyderabad,Retired,83000,Savings,9.8
USER_1436,57,Female,Faisalabad,Housewife,10000,Savings,7.9
USER_1437,69,Male,Quetta,Engineer,222000,Salary,9.7
USER_1438,61,Male,Faisalabad,Retired,87000,Salary,14.3
USER_1439,21,Male,Lahore,Doctor,261000,Current,9.4
USER_1440,37,Male,Lahore,Student,33000,Savings,10.7
USER_1441,49,Female,Quetta,Business Owner,971000,Salary,4.3
USER_1442,26,Female,Lahore,Student,21000,Current,4.4
USER_1443,34,Male,Peshawar,Shopkeeper,214000,Current,1.3
USER_1444,28,Female,Islamabad,Teacher,111000,Savings,13.5
USER_1445,64,Male,Rawalpindi,Retired,97000,Savings,1.1
USER_1446,33,Male,Peshawar,Engineer,220000,Savings,3.1
USER_1447,53,Female,Rawalpindi,Engineer,185000,Current,13.8
USER_1448,35,Male,Sialkot,Engineer,151000,Salary,10.3
USER_1449,29,Male,Quetta,Student,23000,Savings,13.2
USER_1450,67,Female,Multan,Housewife,25000,Savings,5.8
USER_1451,54,Female,Sialkot,Government Employee,121000,Current,9.1
USER_1452,67,Male,Quetta,Government Employee,80000,Savings,14
USER_1453,32,Female,Karachi,Engineer,120000,Salary,6
USER_1454,64,Female,Lahore,Government Employee,129000,Savings,6.6
USER_1455,27,Female,Lahore,Student,18000,Salary,6.5
USER_1456,47,Female,Sialkot,Housewife,0,Salary,12.4
USER_1457,55,Male,Hyderabad,Driver,34000,Savings,4.7
USER_1458,69,Female,Multan,Engineer,239000,Current,3.9
USER_1459,26,Female,Islamabad,Housewife,0,Current,7.3
USER_1460,25,Female,Rawalpindi,Shopkeeper,161000,Current,4.3
USER_1461,23,Male,Faisalabad,Retired,35000,Savings,12.6
USER_1462,27,Male,Rawalpindi,Engineer,224000,Salary,1.2
USER_1463,34,Male,Karachi,Doctor,437000,Salary,11.3
USER_1464,24,Female,Lahore,Salaried Employee,86000,Savings,1.4
USER_1465,26,Male,Hyderabad,Engineer,300000,Salary,14.1
USER_1466,55,Female,Lahore,Student,12000,Savings,13.6
USER_1467,69,Male,Lahore,Engineer,152000,Savings,14.2
USER_1468,28,Female,Hyderabad,Shopkeeper,88000,Current,10.4
USER_1469,40,Male,Islamabad,Teacher,78000,Current,13.3
USER_1470,57,Male,Faisalabad,Shopkeeper,188000,Salary,7.4
USER_1471,35,Female,Islamabad,Doctor,305000,Salary,13.3
USER_1472,33,Male,Hyderabad,Retired,77000,Current,8.4
USER_1473,40,Female,Hyderabad,Teacher,72000,Savings,5.1
USER_1474,19,Female,Karachi,Shopkeeper,219000,Current,11.6
USER_1475,28,Male,Rawalpindi,Driver,38000,Current,8.2
USER_1476,21,Male,Sialkot,Doctor,386000,Savings,3.1
USER_1477,38,Female,Sialkot,Student,33000,Salary,5.6
USER_1478,54,Male,Sialkot,Government Employee,170000,Current,8.4
USER_1479,49,Male,Lahore,Student,18000,Salary,3.7
USER_1480,48,Male,Multan,Freelancer,176000,Savings,5.4
USER_1481,69,Female,Karachi,Student,15000,Salary,10.7
USER_1482,67,Male,Quetta,Engineer,139000,Current,10.7
USER_1483,43,Male,Multan,Teacher,81000,Savings,14.6
USER_1484,45,Female,Multan,Salaried Employee,144000,Salary,13.4
USER_1485,68,Female,Rawalpindi,Driver,49000,Savings,6
USER_1486,62,Female,Islamabad,Salaried Employee,70000,Salary,14.3
USER_1487,67,Male,Islamabad,Freelancer,237000,Salary,3.7
USER_1488,24,Female,Islamabad,Engineer,140000,Savings,5.5
USER_1489,28,Male,Multan,Shopkeeper,83000,Current,3.5
USER_1490,22,Female,Faisalabad,Housewife,0,Savings,6.1
USER_1491,44,Male,Hyderabad,Shopkeeper,179000,Current,8.4
USER_1492,48,Male,Islamabad,Shopkeeper,99000,Savings,4.8
USER_1493,34,Male,Lahore,Engineer,165000,Current,2.8
USER_1494,53,Male,Multan,Freelancer,392000,Current,10.7
USER_1495,59,Male,Sialkot,Doctor,282000,Savings,2
USER_1496,30,Female,Quetta,Retired,65000,Salary,4.6
USER_1497,24,Male,Hyderabad,Freelancer,358000,Current,2.7
USER_1498,18,Female,Lahore,Teacher,114000,Salary,9.6
USER_1499,30,Male,Karachi,Government Employee,82000,Salary,4.7
USER_1500,48,Male,Faisalabad,Doctor,447000,Current,13.5
USER_1501,23,Female,Islamabad,Engineer,220000,Current,3.2
USER_1502,34,Female,Peshawar,Teacher,75000,Current,8.7
USER_1503,66,Male,Lahore,Driver,41000,Salary,6.5
USER_1504,32,Male,Hyderabad,Business Owner,589000,Salary,10.5
USER_1505,54,Male,Peshawar,Teacher,65000,Current,13.6
USER_1506,20,Male,Lahore,Shopkeeper,125000,Savings,14.6
USER_1507,26,Female,Hyderabad,Housewife,20000,Savings,15
USER_1508,27,Female,Multan,Retired,39000,Savings,6.1
USER_1509,53,Female,Faisalabad,Business Owner,630000,Savings,11.9
USER_1510,55,Female,Lahore,Doctor,278000,Savings,8.7
USER_1511,66,Male,Lahore,Freelancer,123000,Current,13.1
USER_1512,44,Female,Hyderabad,Driver,46000,Salary,9.3
USER_1513,29,Female,Hyderabad,Salaried Employee,150000,Salary,10.6
USER_1514,43,Female,Rawalpindi,Student,34000,Current,13.9
USER_1515,19,Female,Faisalabad,Teacher,78000,Current,12.9
USER_1516,24,Male,Islamabad,Teacher,109000,Current,11.7
USER_1517,35,Female,Sialkot,Driver,33000,Savings,6.9
USER_1518,65,Female,Quetta,Engineer,135000,Salary,12
USER_1519,37,Female,Islamabad,Business Owner,746000,Savings,3
USER_1520,21,Male,Karachi,Shopkeeper,93000,Current,10.7
USER_1521,41,Female,Quetta,Doctor,533000,Savings,10.4
USER_1522,41,Female,Sialkot,Shopkeeper,127000,Current,9
USER_1523,40,Male,Faisalabad,Retired,42000,Current,0.9
USER_1524,28,Male,Rawalpindi,Driver,37000,Salary,3.5
USER_1525,44,Male,Karachi,Shopkeeper,115000,Salary,3
USER_1526,32,Female,Sialkot,Teacher,107000,Salary,9.8
USER_1527,42,Female,Peshawar,Teacher,74000,Current,4.9
USER_1528,70,Female,Sialkot,Housewife,0,Salary,15
USER_1529,53,Female,Faisalabad,Driver,34000,Current,1.4
USER_1530,58,Female,Faisalabad,Teacher,103000,Salary,14.3
USER_1531,37,Male,Islamabad,Business Owner,953000,Savings,13.5
USER_1532,43,Female,Islamabad,Retired,33000,Salary,7.7
USER_1533,34,Female,Hyderabad,Doctor,586000,Savings,9
USER_1534,70,Male,Multan,Retired,59000,Salary,8.3
USER_1535,60,Female,Quetta,Teacher,115000,Savings,12.7
USER_1536,29,Female,Lahore,Shopkeeper,114000,Salary,4.3
USER_1537,66,Male,Multan,Driver,33000,Savings,5.7
USER_1538,37,Female,Multan,Engineer,188000,Salary,4.8
USER_1539,48,Male,Sialkot,Freelancer,395000,Savings,7.3
USER_1540,50,Male,Hyderabad,Business Owner,463000,Current,1.3
USER_1541,26,Male,Multan,Doctor,499000,Current,2.6
USER_1542,29,Male,Peshawar,Engineer,285000,Savings,5
USER_1543,18,Female,Faisalabad,Government Employee,160000,Savings,8.9
USER_1544,49,Male,Islamabad,Freelancer,297000,Salary,6.7
USER_1545,48,Female,Karachi,Student,27000,Savings,11.1
USER_1546,38,Male,Karachi,Driver,30000,Salary,11.1
USER_1547,62,Female,Faisalabad,Salaried Employee,83000,Current,7.8
USER_1548,28,Male,Karachi,Teacher,79000,Current,11.1
USER_1549,51,Female,Hyderabad,Driver,34000,Current,14.9
USER_1550,40,Male,Islamabad,Doctor,210000,Savings,3.8
USER_1551,31,Male,Sialkot,Business Owner,327000,Savings,5.8
USER_1552,68,Male,Hyderabad,Driver,38000,Salary,9.5
USER_1553,21,Male,Karachi,Student,33000,Savings,6.5
USER_1554,25,Female,Peshawar,Retired,50000,Savings,10.6
USER_1555,18,Female,Hyderabad,Driver,33000,Salary,8
USER_1556,56,Female,Hyderabad,Housewife,0,Current,2.2
USER_1557,49,Male,Sialkot,Government Employee,162000,Current,12.6
USER_1558,40,Female,Faisalabad,Salaried Employee,75000,Salary,7.7
USER_1559,62,Female,Multan,Government Employee,60000,Savings,10.2
USER_1560,54,Female,Islamabad,Housewife,0,Salary,11
USER_1561,59,Male,Peshawar,Teacher,77000,Current,1.2
USER_1562,20,Female,Multan,Driver,40000,Current,11.2
USER_1563,66,Male,Karachi,Salaried Employee,92000,Current,5.7
USER_1564,57,Female,Lahore,Engineer,210000,Savings,2.2
USER_1565,47,Female,Hyderabad,Retired,93000,Current,9.9
USER_1566,25,Male,Karachi,Salaried Employee,84000,Current,13.7
USER_1567,69,Female,Islamabad,Freelancer,269000,Current,9.4
USER_1568,64,Male,Peshawar,Shopkeeper,110000,Current,6.9
USER_1569,34,Female,Karachi,Retired,99000,Salary,8.9
USER_1570,32,Female,Quetta,Business Owner,872000,Salary,9.5
USER_1571,60,Male,Peshawar,Engineer,294000,Salary,9.8
USER_1572,70,Male,Karachi,Driver,35000,Salary,12.8
USER_1573,28,Male,Peshawar,Engineer,183000,Current,14.6
USER_1574,50,Male,Quetta,Driver,42000,Current,12.3
USER_1575,47,Female,Sialkot,Shopkeeper,103000,Current,7
USER_1576,49,Male,Lahore,Doctor,416000,Savings,8.6
USER_1577,70,Male,Sialkot,Freelancer,230000,Salary,8.7
USER_1578,60,Female,Multan,Engineer,134000,Savings,12.7
USER_1579,53,Female,Multan,Retired,89000,Savings,1.9
USER_1580,32,Male,Multan,Engineer,286000,Current,8.4
USER_1581,62,Male,Karachi,Salaried Employee,135000,Savings,12.4
USER_1582,64,Female,Lahore,Teacher,100000,Savings,3.2
USER_1583,31,Female,Rawalpindi,Retired,74000,Savings,11.5
USER_1584,58,Male,Peshawar,Shopkeeper,234000,Salary,2.5
USER_1585,18,Male,Quetta,Doctor,507000,Current,13.9
USER_1586,62,Female,Islamabad,Housewife,20000,Salary,9.2
USER_1587,50,Female,Hyderabad,Freelancer,200000,Current,6.3
USER_1588,36,Female,Islamabad,Salaried Employee,124000,Salary,10.7
USER_1589,50,Female,Quetta,Engineer,265000,Salary,3.7
USER_1590,57,Female,Multan,Driver,34000,Salary,9.9
USER_1591,50,Female,Lahore,Engineer,267000,Current,9
USER_1592,63,Female,Quetta,Teacher,118000,Current,12.2
USER_1593,24,Male,Hyderabad,Salaried Employee,77000,Salary,1.3
USER_1594,66,Male,Faisalabad,Driver,38000,Savings,12.7
USER_1595,68,Female,Rawalpindi,Business Owner,184000,Current,12.3
USER_1596,57,Male,Quetta,Doctor,325000,Salary,11.9
USER_1597,36,Male,Hyderabad,Doctor,418000,Salary,5
USER_1598,21,Male,Faisalabad,Government Employee,141000,Current,12.5
USER_1599,63,Female,Sialkot,Business Owner,924000,Salary,3.3
USER_1600,30,Female,Peshawar,Salaried Employee,80000,Savings,14.5
USER_1601,50,Male,Hyderabad,Student,24000,Current,8.6
USER_1602,28,Female,Karachi,Engineer,242000,Salary,14.1
USER_1603,27,Female,Sialkot,Student,35000,Salary,9.4
USER_1604,37,Female,Sialkot,Business Owner,525000,Savings,11.9
USER_1605,51,Male,Islamabad,Business Owner,221000,Salary,2.8
USER_1606,52,Female,Lahore,Engineer,178000,Savings,10.1
USER_1607,41,Female,Rawalpindi,Freelancer,348000,Current,15
USER_1608,18,Male,Multan,Shopkeeper,143000,Salary,9.4
USER_1609,33,Male,Multan,Doctor,259000,Current,4.2
USER_1610,36,Male,Quetta,Engineer,255000,Salary,7
USER_1611,36,Male,Multan,Business Owner,236000,Savings,2.9
USER_1612,52,Male,Lahore,Government Employee,148000,Salary,11.7
USER_1613,45,Male,Rawalpindi,Business Owner,887000,Salary,11.7
USER_1614,70,Male,Islamabad,Student,25000,Salary,5.3
USER_1615,22,Male,Islamabad,Teacher,97000,Savings,8.8
USER_1616,34,Female,Hyderabad,Shopkeeper,245000,Current,6.8
USER_1617,42,Male,Quetta,Student,31000,Salary,9.5
USER_1618,55,Male,Lahore,Engineer,252000,Savings,4.7
USER_1619,37,Male,Faisalabad,Shopkeeper,180000,Current,12.4
USER_1620,48,Male,Quetta,Government Employee,78000,Salary,6.2
USER_1621,36,Male,Faisalabad,Driver,59000,Salary,9.9
USER_1622,53,Male,Lahore,Student,10000,Salary,9.2
USER_1623,53,Male,Faisalabad,Government Employee,158000,Salary,13.6
USER_1624,31,Female,Quetta,Salaried Employee,91000,Savings,3.7
USER_1625,30,Male,Islamabad,Driver,56000,Salary,12.9
USER_1626,47,Male,Faisalabad,Driver,32000,Current,1.9
USER_1627,55,Female,Multan,Engineer,154000,Salary,10
USER_1628,36,Male,Rawalpindi,Engineer,247000,Current,5.3
USER_1629,37,Male,Sialkot,Freelancer,261000,Current,14.4
USER_1630,18,Female,Rawalpindi,Government Employee,153000,Salary,9.8
USER_1631,41,Male,Multan,Shopkeeper,201000,Current,5.7
USER_1632,49,Male,Islamabad,Driver,50000,Savings,12.7
USER_1633,52,Male,Faisalabad,Retired,40000,Salary,1.6
USER_1634,50,Male,Sialkot,Freelancer,282000,Salary,3.6
USER_1635,53,Female,Quetta,Business Owner,645000,Salary,11.7
USER_1636,43,Male,Sialkot,Retired,68000,Savings,7.2
USER_1637,23,Female,Multan,Business Owner,161000,Salary,4
USER_1638,61,Male,Quetta,Salaried Employee,128000,Savings,3.1
USER_1639,60,Male,Peshawar,Engineer,131000,Savings,11.5
USER_1640,22,Female,Multan,Government Employee,66000,Salary,3.5
USER_1641,42,Female,Peshawar,Student,11000,Salary,5.2
USER_1642,51,Female,Faisalabad,Freelancer,355000,Salary,3
USER_1643,42,Female,Sialkot,Driver,59000,Savings,8
USER_1644,32,Female,Multan,Engineer,248000,Current,13.4
USER_1645,50,Male,Peshawar,Salaried Employee,100000,Savings,8
USER_1646,31,Male,Islamabad,Salaried Employee,117000,Salary,10.9
USER_1647,60,Male,Hyderabad,Engineer,150000,Current,10.3
USER_1648,31,Male,Hyderabad,Student,18000,Savings,2.4
USER_1649,28,Male,Quetta,Student,39000,Salary,2.6
USER_1650,34,Male,Quetta,Doctor,514000,Salary,9.7
USER_1651,64,Female,Lahore,Government Employee,119000,Salary,14.9
USER_1652,28,Male,Hyderabad,Freelancer,145000,Salary,12.4
USER_1653,57,Female,Islamabad,Retired,75000,Current,9.1
USER_1654,32,Female,Hyderabad,Salaried Employee,84000,Savings,3.4
USER_1655,61,Female,Islamabad,Freelancer,120000,Savings,7.4
USER_1656,56,Male,Quetta,Business Owner,939000,Savings,1.9
USER_1657,26,Male,Hyderabad,Business Owner,591000,Current,13.2
USER_1658,51,Female,Rawalpindi,Shopkeeper,180000,Current,9
USER_1659,66,Male,Hyderabad,Salaried Employee,103000,Current,11.6
USER_1660,36,Female,Faisalabad,Government Employee,61000,Salary,11.3
USER_1661,54,Male,Quetta,Student,22000,Salary,3.5
USER_1662,44,Female,Lahore,Salaried Employee,126000,Salary,9
USER_1663,52,Female,Sialkot,Engineer,280000,Current,14.9
USER_1664,66,Male,Hyderabad,Business Owner,972000,Salary,7.5
USER_1665,53,Female,Faisalabad,Teacher,98000,Current,11.7
USER_1666,65,Male,Lahore,Retired,60000,Current,11.9
USER_1667,24,Male,Quetta,Doctor,377000,Salary,9.4
USER_1668,63,Male,Islamabad,Doctor,533000,Savings,12.2
USER_1669,48,Female,Lahore,Housewife,10000,Savings,5.9
USER_1670,20,Female,Hyderabad,Freelancer,343000,Current,10.8
USER_1671,21,Male,Peshawar,Shopkeeper,83000,Savings,12.8
USER_1672,36,Male,Karachi,Freelancer,338000,Salary,10.6
USER_1673,28,Male,Multan,Government Employee,146000,Savings,14.6
USER_1674,35,Female,Multan,Driver,43000,Current,9
USER_1675,18,Male,Lahore,Business Owner,448000,Salary,12.5
USER_1676,40,Female,Faisalabad,Government Employee,139000,Savings,7.1
USER_1677,54,Male,Faisalabad,Salaried Employee,123000,Salary,2
USER_1678,50,Female,Multan,Housewife,10000,Salary,12.3
USER_1679,34,Female,Hyderabad,Freelancer,324000,Savings,11.5
USER_1680,61,Female,Sialkot,Student,26000,Savings,4.2
USER_1681,58,Male,Rawalpindi,Engineer,228000,Current,8
USER_1682,62,Female,Rawalpindi,Teacher,66000,Current,10.3
USER_1683,22,Male,Peshawar,Engineer,213000,Savings,13.5
USER_1684,29,Male,Peshawar,Retired,56000,Savings,11.2
USER_1685,31,Male,Rawalpindi,Government Employee,170000,Salary,5.7
USER_1686,25,Male,Peshawar,Freelancer,73000,Salary,14.4
USER_1687,41,Female,Peshawar,Freelancer,214000,Current,3.2
USER_1688,35,Female,Rawalpindi,Freelancer,137000,Savings,8.1
USER_1689,48,Male,Quetta,Engineer,223000,Salary,11.8
USER_1690,25,Female,Multan,Retired,31000,Savings,10.3
USER_1691,55,Male,Multan,Engineer,281000,Current,3.2
USER_1692,33,Female,Peshawar,Freelancer,250000,Current,3.2
USER_1693,31,Female,Multan,Engineer,225000,Current,7
USER_1694,26,Male,Lahore,Retired,65000,Savings,8.6
USER_1695,30,Male,Islamabad,Shopkeeper,83000,Savings,6.6
USER_1696,58,Female,Peshawar,Teacher,76000,Salary,12.9
USER_1697,43,Male,Islamabad,Student,17000,Current,7.4
USER_1698,24,Female,Multan,Teacher,84000,Current,8.6
USER_1699,40,Female,Hyderabad,Housewife,15000,Salary,14.5
USER_1700,54,Male,Faisalabad,Engineer,205000,Salary,7.9
USER_1701,46,Male,Hyderabad,Freelancer,220000,Current,9.7
USER_1702,28,Female,Hyderabad,Driver,50000,Salary,6.4
USER_1703,23,Male,Multan,Government Employee,101000,Current,10
USER_1704,35,Female,Faisalabad,Shopkeeper,175000,Salary,9
USER_1705,44,Male,Islamabad,Student,14000,Salary,3.9
USER_1706,65,Male,Rawalpindi,Salaried Employee,122000,Savings,1.9
USER_1707,53,Male,Karachi,Doctor,475000,Savings,2
USER_1708,27,Male,Hyderabad,Teacher,75000,Savings,11.2
USER_1709,58,Male,Islamabad,Business Owner,329000,Savings,1
USER_1710,38,Female,Peshawar,Business Owner,436000,Salary,7
USER_1711,52,Male,Sialkot,Freelancer,309000,Salary,11.4
USER_1712,45,Female,Multan,Shopkeeper,221000,Savings,12.2
USER_1713,37,Female,Hyderabad,Teacher,70000,Current,0.7
USER_1714,70,Male,Multan,Teacher,91000,Salary,0.6
USER_1715,66,Female,Faisalabad,Student,35000,Current,12.1
USER_1716,32,Male,Quetta,Engineer,169000,Current,13.3
USER_1717,43,Male,Islamabad,Retired,81000,Current,3.7
USER_1718,45,Male,Quetta,Freelancer,213000,Current,9.9
USER_1719,69,Female,Hyderabad,Government Employee,172000,Savings,3.1
USER_1720,25,Female,Sialkot,Shopkeeper,151000,Salary,9.5
USER_1721,38,Male,Islamabad,Student,28000,Savings,3.2
USER_1722,36,Female,Islamabad,Retired,87000,Salary,0.6
USER_1723,27,Male,Peshawar,Government Employee,105000,Current,5
USER_1724,41,Female,Karachi,Engineer,141000,Savings,1.3
USER_1725,22,Female,Islamabad,Government Employee,177000,Current,12.4
USER_1726,25,Male,Hyderabad,Shopkeeper,145000,Salary,14.9
USER_1727,47,Male,Quetta,Driver,37000,Current,6.1
USER_1728,38,Male,Karachi,Retired,98000,Savings,4.2
USER_1729,37,Male,Multan,Student,38000,Salary,3.7
USER_1730,33,Female,Multan,Student,15000,Current,9
USER_1731,68,Male,Karachi,Student,29000,Salary,7.4
USER_1732,27,Female,Lahore,Government Employee,81000,Current,1.8
USER_1733,39,Male,Karachi,Engineer,289000,Savings,10.7
USER_1734,26,Female,Rawalpindi,Engineer,266000,Salary,11.5
USER_1735,64,Male,Karachi,Retired,80000,Current,11
USER_1736,20,Female,Peshawar,Business Owner,459000,Salary,10.6
USER_1737,54,Male,Quetta,Engineer,205000,Salary,7.3
USER_1738,53,Male,Lahore,Business Owner,313000,Current,4.8
USER_1739,52,Female,Peshawar,Student,35000,Salary,7.8
USER_1740,29,Male,Sialkot,Engineer,283000,Savings,5.2
USER_1741,60,Female,Rawalpindi,Business Owner,866000,Current,11.6
USER_1742,57,Female,Multan,Doctor,536000,Current,2.1
USER_1743,60,Male,Karachi,Salaried Employee,93000,Savings,3.4
USER_1744,30,Male,Karachi,Freelancer,274000,Salary,7.6
USER_1745,62,Female,Karachi,Engineer,178000,Salary,10.9
USER_1746,31,Female,Lahore,Shopkeeper,247000,Savings,5.7
USER_1747,44,Female,Karachi,Freelancer,209000,Salary,1.1
USER_1748,37,Male,Rawalpindi,Business Owner,252000,Savings,11
USER_1749,42,Male,Rawalpindi,Business Owner,839000,Savings,8.8
USER_1750,53,Female,Lahore,Driver,49000,Current,10.3
USER_1751,60,Female,Lahore,Salaried Employee,94000,Salary,6.3
USER_1752,60,Male,Quetta,Freelancer,302000,Current,13.6
USER_1753,38,Female,Hyderabad,Driver,44000,Salary,5.2
USER_1754,54,Male,Hyderabad,Business Owner,931000,Current,5.7
USER_1755,46,Female,Karachi,Retired,35000,Current,9.1
USER_1756,26,Female,Karachi,Teacher,75000,Savings,12.9
USER_1757,67,Female,Quetta,Business Owner,733000,Salary,13.9
USER_1758,24,Male,Peshawar,Engineer,161000,Savings,4.3
USER_1759,33,Male,Faisalabad,Teacher,66000,Salary,6.3
USER_1760,64,Male,Multan,Shopkeeper,125000,Current,12.5
USER_1761,62,Male,Sialkot,Driver,40000,Savings,11.1
USER_1762,42,Male,Karachi,Engineer,211000,Current,6.5
USER_1763,67,Male,Sialkot,Student,31000,Salary,6
USER_1764,51,Male,Multan,Business Owner,742000,Savings,5.2
USER_1765,32,Male,Karachi,Driver,54000,Current,14.6
USER_1766,54,Male,Rawalpindi,Doctor,352000,Current,2.6
USER_1767,23,Female,Sialkot,Retired,36000,Salary,6.3
USER_1768,43,Female,Islamabad,Salaried Employee,133000,Salary,3.4
USER_1769,59,Male,Quetta,Freelancer,345000,Savings,4
USER_1770,67,Female,Multan,Driver,49000,Savings,2.1
USER_1771,45,Female,Multan,Government Employee,102000,Current,9.1
USER_1772,67,Female,Islamabad,Engineer,282000,Current,9.5
USER_1773,20,Male,Rawalpindi,Driver,42000,Savings,11.5
USER_1774,25,Male,Rawalpindi,Freelancer,147000,Current,0.7
USER_1775,69,Male,Faisalabad,Shopkeeper,204000,Savings,5.3
USER_1776,52,Male,Rawalpindi,Business Owner,699000,Current,8.5
USER_1777,64,Male,Karachi,Doctor,506000,Salary,8.1
USER_1778,28,Male,Faisalabad,Government Employee,163000,Salary,9.5
USER_1779,47,Male,Lahore,Doctor,546000,Current,10.1
USER_1780,41,Male,Karachi,Teacher,117000,Salary,6.1
USER_1781,50,Male,Multan,Shopkeeper,237000,Salary,1.8
USER_1782,50,Female,Quetta,Retired,33000,Savings,4.1
USER_1783,37,Female,Peshawar,Doctor,590000,Savings,0.8
USER_1784,40,Female,Faisalabad,Government Employee,126000,Current,12.3
USER_1785,34,Female,Karachi,Business Owner,444000,Savings,2.7
USER_1786,60,Male,Lahore,Retired,80000,Salary,14.4
USER_1787,58,Male,Hyderabad,Government Employee,135000,Savings,6.7
USER_1788,56,Female,Peshawar,Business Owner,288000,Savings,10
USER_1789,52,Male,Islamabad,Teacher,105000,Salary,13.5
USER_1790,45,Male,Sialkot,Salaried Employee,112000,Savings,8.6
USER_1791,25,Male,Multan,Salaried Employee,74000,Current,13.3
USER_1792,44,Female,Peshawar,Retired,66000,Savings,11.8
